Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-7851-3p	NA	NA	NA	3	NA	1	NA	NA	6	2	1	1	2	1	NA
miR-8055	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-8069	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-8077	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-8081	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-873-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-874-5p	NA	NA	NA	1	1	3	NA	1	3	1	6	3	NA	NA	NA
miR-875-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA
miR-887-5p	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	1	NA
miR-888-3p	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-92a-1-5p	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-939-5p	NA	NA	NA	2	NA	NA	NA	NA	1	3	1	2	1	1	NA
miR-1286	NA	NA	NA	NA	1	NA	1	1	NA	NA	NA	NA	NA	2	NA
miR-147b	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-2355-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-296-5p	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-3117-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3132	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	1	NA
miR-3144-3p	NA	NA	NA	NA	1	1	NA	NA	1	NA	NA	2	NA	NA	NA
miR-3154	NA	NA	NA	NA	1	1	NA	1	1	NA	NA	NA	1	NA	NA
miR-3605-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	2	NA	NA	1
miR-3679-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA	2
miR-3691-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-374b-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-374c-5p	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-376b-5p	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-376c-5p	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-378i	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-3913-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3918	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-423-5p	NA	NA	NA	NA	1	1	2	1	1	1	4	1	1	NA	9
miR-433-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-449a	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	1	NA	1	NA
miR-449b-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	1	NA	1	NA
miR-4502	NA	NA	NA	NA	1	1	NA	NA	NA	NA	1	1	NA	NA	NA
miR-450a-2-3p	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4678	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4690-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	1	1	1	NA
miR-4728-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-4734	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-4785	NA	NA	NA	NA	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4800-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-491-5p	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	2	2	NA	NA
miR-5000-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA
miR-501-5p	NA	NA	NA	NA	1	1	2	1	1	4	4	1	NA	2	NA
miR-5010-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-514b-3p	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	1	1	NA	NA
miR-5191	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-526b-5p	NA	NA	NA	NA	3	1	NA	1	NA	1	NA	NA	NA	NA	NA
miR-532-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-544a	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-548aj-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-548ar-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-548e-5p	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1
miR-548h-3p	NA	NA	NA	NA	3	NA	2	NA	NA	NA	NA	1	NA	NA	2
miR-548h-5p	NA	NA	NA	NA	1	NA	NA	1	NA	1	NA	NA	1	NA	1
miR-548i	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-548o-5p	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1	NA	1	NA	1
miR-548z	NA	NA	NA	NA	3	NA	2	NA	NA	NA	NA	1	NA	NA	2
miR-561-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-629-3p	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-641	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA	1	NA	NA	1
miR-651-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA
miR-654-5p	NA	NA	NA	NA	2	1	NA	NA	1	NA	2	NA	NA	3	1
miR-6739-3p	NA	NA	NA	NA	1	NA	1	5	1	NA	NA	2	NA	3	1
miR-6749-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6770-5p	NA	NA	NA	NA	1	1	NA	NA	1	NA	NA	1	NA	NA	NA
miR-6771-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6786-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6789-5p	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6839-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6844	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-767-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-889-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-889-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA
miR-103a-2-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-1203	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-1226-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-1228-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-1244	NA	NA	NA	NA	NA	2	NA	NA	2	NA	1	NA	NA	NA	1
miR-1252-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1271-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	1	NA	NA
miR-1273h-3p	NA	NA	NA	NA	NA	1	NA	NA	2	NA	NA	1	1	1	NA
miR-1293	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1302	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-150-3p	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-1909-5p	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-1972	NA	NA	NA	NA	NA	1	NA	1	4	2	2	2	2	1	NA
miR-19b-1-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-200b-3p	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-2053	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-2115-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-212-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-216b-5p	NA	NA	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	NA	NA
miR-2467-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-2681-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-29b-2-5p	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	5	1	3	NA
miR-3121-3p	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	2	NA	NA	NA
miR-3124-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3134	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3136-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3147	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	1	NA	NA
miR-3158-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3163	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	1	NA	NA	NA
miR-3173-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3175	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	NA	1	1
miR-3183	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3184-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	1	2	1	1	1	NA
miR-3202	NA	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	NA	NA
miR-3613-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3619-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3622a-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3911	NA	NA	NA	NA	NA	1	1	NA	1	NA	3	NA	1	1	NA
miR-4423-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4433-5p	NA	NA	NA	NA	NA	1	NA	NA	2	NA	2	NA	NA	NA	NA
miR-4446-3p	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	3	NA	NA	NA
miR-4536-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4670-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4672	NA	NA	NA	NA	NA	3	NA	1	1	NA	NA	NA	1	NA	NA
miR-4677-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-4680-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4685-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4687-5p	NA	NA	NA	NA	NA	1	NA	NA	4	NA	1	1	1	NA	NA
miR-4689	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4701-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4701-5p	NA	NA	NA	NA	NA	1	NA	NA	2	NA	NA	1	2	NA	NA
miR-4703-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-4707-3p	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4709-3p	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	NA	NA
miR-4713-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4726-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-4728-3p	NA	NA	NA	NA	NA	2	NA	NA	4	2	4	7	1	2	NA
miR-4747-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4750-5p	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-4755-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4793-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	1	NA	NA
miR-5002-3p	NA	NA	NA	NA	NA	2	NA	NA	1	NA	2	NA	NA	NA	NA
miR-5002-5p	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-505-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-510-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5196-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-541-3p	NA	NA	NA	NA	NA	2	NA	1	NA	NA	NA	NA	1	NA	NA
miR-548b-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA
miR-548s	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-556-3p	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-556-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-5572	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-5579-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5704	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5706	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-580-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-589-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	3
miR-596	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	2	1	NA	NA
miR-605-3p	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	NA
miR-6076	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	1
miR-6079	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-615-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-617	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-637	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2	NA
miR-638	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-642b-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-659-3p	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	1	NA	NA
miR-6728-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	1	2	1	NA	NA	NA
miR-6729-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-6736-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6745	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-6746-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	1	NA	NA
miR-6747-5p	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6750-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	2	NA	1	NA
miR-6753-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6767-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6774-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-6776-3p	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	1	NA	NA	NA
miR-6778-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	2	1	NA	NA	1	1
miR-6779-5p	NA	NA	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	1	NA
miR-6780a-3p	NA	NA	NA	NA	NA	1	1	NA	NA	NA	2	NA	NA	NA	NA
miR-6782-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6783-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6787-3p	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA
miR-6788-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6792-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6799-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6810-5p	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-6819-3p	NA	NA	NA	NA	NA	1	NA	NA	1	1	2	NA	1	NA	NA
miR-6823-3p	NA	NA	NA	NA	NA	2	NA	NA	5	1	NA	NA	1	1	NA
miR-6823-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6829-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-6841-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6843-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	3
miR-6845-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA
miR-6847-3p	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6849-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-6855-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6860	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA
miR-6864-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-6881-3p	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6882-5p	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	2
miR-6893-3p	NA	NA	NA	NA	NA	1	NA	NA	2	NA	NA	1	NA	NA	NA
miR-7-2-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-708-3p	NA	NA	NA	NA	NA	2	NA	NA	2	1	1	3	NA	NA	NA
miR-7109-3p	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	1	NA	NA	1
miR-7112-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-7153-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-7154-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-766-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-7703	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-7855-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA	NA
miR-8058	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-8061	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-890	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-891a-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-891a-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-892c-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	1	NA	NA	1
miR-92a-2-5p	NA	NA	NA	NA	NA	2	NA	NA	2	NA	NA	1	NA	1	NA
miR-93-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-943	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
let-7c-3p	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	NA	NA	NA	NA
miR-132-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA
miR-222-5p	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	1	NA
miR-3145-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-3145-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-3171	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-3674	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-377-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA	NA	NA
miR-3907	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	1	1	1	NA
miR-4420	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-4460	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	NA	NA	NA
miR-4461	NA	NA	NA	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA
miR-4698	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	1	NA
miR-499a-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-507	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-548ax	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-548j-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1
miR-5591-5p	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	1	NA
miR-579-5p	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA
miR-6748-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	2	NA	NA	NA
miR-6756-5p	NA	NA	NA	NA	NA	NA	1	NA	2	NA	1	1	NA	NA	NA
miR-676-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-6764-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-6775-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA
miR-6791-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-6795-5p	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	1	NA	NA	NA
miR-6810-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA
miR-6813-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA
miR-6818-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-6840-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	NA
miR-6856-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA
miR-6882-3p	NA	NA	NA	NA	NA	NA	1	NA	2	NA	1	NA	2	NA	NA
miR-7702	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA
miR-8065	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA
miR-130a-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA
miR-144-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-200b-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-34a-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-3675-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	1	NA
miR-3681-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1
miR-3690	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	1
miR-4467	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-451b	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-4661-3p	NA	NA	NA	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA
miR-4685-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA
miR-4757-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-4784	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-492	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	NA	NA	NA	NA
miR-548am-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-574-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA
miR-6760-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	2	4	NA	NA	2
miR-6875-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-1200	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-1207-5p	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA
miR-1236-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	1	1	NA
miR-1250-5p	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	1	1	NA	NA	NA
miR-1255b-2-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	1	NA
miR-1262	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
